id,run_id,game_id,section_name,position_in_section,overall_position
104663,1399,292,Slots,30,
104664,1399,177,Slots,31,
104665,1399,5,Slots,32,
104666,1399,16,Slots,33,
104667,1399,109,Live Casino,1,16
104668,1399,319,Live Casino,2,17
104669,1399,300,Live Casino,3,18
104670,1399,147,Live Casino,4,19
104671,1399,212,Live Casino,5,20
104672,1399,23,Live Casino,6,
104673,1399,301,Jackpots,1,21
104674,1399,34,Jackpots,2,22
104675,1399,18,Jackpots,3,23
104676,1399,130,Jackpots,4,24
104677,1399,296,Jackpots,5,25
104678,1399,175,Jackpots,6,
104679,1399,386,Jackpots,7,
104680,1399,259,Jackpots,8,
104681,1400,397,Popular,1,1
104682,1400,239,Popular,2,2
104683,1400,103,Popular,3,3
104684,1400,32,Popular,4,4
104685,1400,9,Popular,5,5
104686,1400,139,Popular,6,
104687,1400,348,Popular,7,
104688,1400,185,Popular,8,
104689,1400,243,Popular,9,
104690,1400,75,Popular,10,
104691,1400,285,Popular,11,
104692,1400,358,Popular,12,
104693,1400,64,Popular,13,
104694,1400,290,Popular,14,
104695,1400,74,Popular,15,
104696,1400,344,Popular,16,
104697,1400,117,Popular,17,
104698,1400,330,Popular,18,
104699,1400,246,Popular,19,
104700,1400,324,Popular,20,
104701,1400,286,Popular,21,
104702,1400,129,New Games,1,6
104703,1400,32,New Games,2,7
104704,1400,200,New Games,3,8
104705,1400,331,New Games,4,9
104706,1400,19,New Games,5,10
104707,1400,113,New Games,6,
104708,1400,271,New Games,7,
104709,1400,118,New Games,8,
104710,1400,277,New Games,9,
104711,1400,145,New Games,10,
104712,1400,343,New Games,11,
104713,1400,362,New Games,12,
104714,1400,141,New Games,13,
104715,1400,255,New Games,14,
104716,1400,354,New Games,15,
104717,1400,15,New Games,16,
104718,1400,133,New Games,17,
104719,1400,243,Slots,1,11
104720,1400,67,Slots,2,12
104721,1400,354,Slots,3,13
104722,1400,283,Slots,4,14
104723,1400,344,Slots,5,15
104724,1400,378,Slots,6,
104725,1400,269,Slots,7,
104726,1400,48,Slots,8,
104727,1400,289,Slots,9,
104728,1400,162,Slots,10,
104729,1400,352,Slots,11,
104730,1400,253,Slots,12,
104731,1400,209,Slots,13,
104732,1400,399,Slots,14,
104733,1400,177,Slots,15,
104734,1400,271,Slots,16,
104735,1400,57,Slots,17,
104736,1400,93,Slots,18,
104737,1400,113,Slots,19,
104738,1400,75,Slots,20,
104739,1400,22,Slots,21,
104740,1400,164,Slots,22,
104741,1400,242,Slots,23,
104742,1400,249,Slots,24,
104743,1400,7,Slots,25,
104744,1400,180,Slots,26,
104745,1400,348,Slots,27,
104746,1400,212,Live Casino,1,16
104747,1400,182,Live Casino,2,17
104748,1400,311,Live Casino,3,18
104749,1400,100,Live Casino,4,19
104750,1400,405,Live Casino,5,20
104751,1400,300,Live Casino,6,
104752,1400,61,Live Casino,7,
104753,1400,69,Jackpots,1,21
104754,1400,145,Jackpots,2,22
104755,1400,261,Jackpots,3,23
104756,1400,323,Jackpots,4,24
104757,1400,376,Jackpots,5,25
104758,1400,143,Jackpots,6,
104759,1400,167,Jackpots,7,
104760,1401,228,Popular,1,1
104761,1401,283,Popular,2,2
104762,1401,315,Popular,3,3
104763,1401,31,Popular,4,4
104764,1401,317,Popular,5,5
104765,1401,7,Popular,6,
104766,1401,306,Popular,7,
104767,1401,324,Popular,8,
104768,1401,79,Popular,9,
104769,1401,230,Popular,10,
104770,1401,250,Popular,11,
104771,1401,331,Popular,12,
104772,1401,314,Popular,13,
104773,1401,370,Popular,14,
104774,1401,386,Popular,15,
104775,1401,39,Popular,16,
104776,1401,394,Popular,17,
104777,1401,190,Popular,18,
104778,1401,308,Popular,19,
104779,1401,309,New Games,1,6
104780,1401,308,New Games,2,7
104781,1401,292,New Games,3,8
104782,1401,277,New Games,4,9
104783,1401,39,New Games,5,10
104784,1401,413,New Games,6,
104785,1401,320,New Games,7,
104786,1401,90,New Games,8,
104787,1401,113,New Games,9,
104788,1401,105,New Games,10,
104789,1401,253,New Games,11,
104790,1401,145,New Games,12,
104791,1401,129,New Games,13,
104792,1401,115,New Games,14,
104793,1401,307,New Games,15,
104794,1401,305,New Games,16,
104795,1401,143,Slots,1,11
104796,1401,266,Slots,2,12
104797,1401,324,Slots,3,13
104798,1401,6,Slots,4,14
104799,1401,305,Slots,5,15
104800,1401,155,Slots,6,
104801,1401,130,Slots,7,
104802,1401,217,Slots,8,
104803,1401,149,Slots,9,
104804,1401,152,Slots,10,
104805,1401,225,Slots,11,
104806,1401,53,Slots,12,
104807,1401,114,Slots,13,
104808,1401,31,Slots,14,
104809,1401,298,Slots,15,
104810,1401,71,Slots,16,
104811,1401,10,Slots,17,
104812,1401,399,Slots,18,
104813,1401,336,Slots,19,
104814,1401,78,Slots,20,
104815,1401,313,Slots,21,
104816,1401,236,Slots,22,
104817,1401,290,Slots,23,
104818,1401,192,Slots,24,
104819,1401,166,Slots,25,
104820,1401,48,Slots,26,
104821,1401,12,Slots,27,
104822,1401,98,Slots,28,
104823,1401,179,Slots,29,
104824,1401,184,Slots,30,
104825,1401,64,Slots,31,
104826,1401,129,Slots,32,
104827,1401,100,Live Casino,1,16
104828,1401,402,Live Casino,2,17
104829,1401,405,Live Casino,3,18
104830,1401,218,Live Casino,4,19
104831,1401,367,Live Casino,5,20
104832,1401,338,Jackpots,1,21
104833,1401,235,Jackpots,2,22
104834,1401,12,Jackpots,3,23
104835,1401,158,Jackpots,4,24
104836,1401,370,Jackpots,5,25
104837,1401,51,Jackpots,6,
104838,1401,211,Jackpots,7,
104839,1401,230,Jackpots,8,
104840,1402,359,Popular,1,1
104841,1402,53,Popular,2,2
104842,1402,127,Popular,3,3
104843,1402,281,Popular,4,4
104844,1402,382,Popular,5,5
104845,1402,11,Popular,6,
104846,1402,208,Popular,7,
104847,1402,86,Popular,8,
104848,1402,189,Popular,9,
104849,1402,327,Popular,10,
104850,1402,48,Popular,11,
104851,1402,399,Popular,12,
104852,1402,224,Popular,13,
104853,1402,188,Popular,14,
104854,1402,157,Popular,15,
104855,1402,323,Popular,16,
104856,1402,174,Popular,17,
104857,1402,344,Popular,18,
104858,1402,211,Popular,19,
104859,1402,6,Popular,20,
104860,1402,79,Popular,21,
104861,1402,34,Popular,22,
104862,1402,277,Popular,23,
104863,1402,305,New Games,1,6
104864,1402,412,New Games,2,7
104865,1402,60,New Games,3,8
104866,1402,277,New Games,4,9
104867,1402,118,New Games,5,10
104868,1402,255,New Games,6,
104869,1402,313,New Games,7,
104870,1402,292,New Games,8,
104871,1402,203,New Games,9,
104872,1402,271,New Games,10,
104873,1402,19,New Games,11,
104874,1402,129,New Games,12,
104875,1402,253,New Games,13,
104876,1402,180,New Games,14,
104877,1402,32,New Games,15,
104878,1402,87,New Games,16,
104879,1402,322,New Games,17,
104880,1402,15,New Games,18,
104881,1402,65,Slots,1,11
104882,1402,327,Slots,2,12
104883,1402,217,Slots,3,13
104884,1402,282,Slots,4,14
104885,1402,257,Slots,5,15
104886,1402,120,Slots,6,
104887,1402,306,Slots,7,
104888,1402,373,Slots,8,
104889,1402,372,Slots,9,
104890,1402,27,Slots,10,
104891,1402,352,Slots,11,
104892,1402,118,Slots,12,
104893,1402,349,Slots,13,
104894,1402,3,Slots,14,
104895,1402,337,Slots,15,
104896,1402,7,Slots,16,
104897,1402,101,Slots,17,
104898,1402,253,Slots,18,
104899,1402,62,Slots,19,
104900,1402,37,Slots,20,
104901,1402,313,Slots,21,
104902,1402,226,Slots,22,
104903,1402,150,Slots,23,
104904,1402,211,Slots,24,
104905,1402,278,Slots,25,
104906,1402,136,Slots,26,
104907,1402,355,Slots,27,
104908,1402,383,Live Casino,1,16
104909,1402,212,Live Casino,2,17
104910,1402,300,Live Casino,3,18
104911,1402,218,Live Casino,4,19
104912,1402,404,Live Casino,5,20
104913,1402,100,Live Casino,6,
104914,1402,357,Live Casino,7,
104915,1402,367,Live Casino,8,
104916,1402,255,Jackpots,1,21
104917,1402,170,Jackpots,2,22
104918,1402,202,Jackpots,3,23
104919,1402,152,Jackpots,4,24
104920,1402,10,Jackpots,5,25
104921,1402,35,Jackpots,6,
104922,1402,308,Jackpots,7,
104923,1402,53,Jackpots,8,
104924,1402,375,Jackpots,9,
104925,1402,191,Jackpots,10,
104926,1402,390,Jackpots,11,
104927,1402,138,Jackpots,12,
104928,1403,72,Popular,1,1
104929,1403,67,Popular,2,2
104930,1403,293,Popular,3,3
104931,1403,146,Popular,4,4
104932,1403,223,Popular,5,5
104933,1403,188,Popular,6,
104934,1403,368,Popular,7,
104935,1403,265,Popular,8,
104936,1403,361,Popular,9,
104937,1403,28,Popular,10,
104938,1403,8,Popular,11,
104939,1403,118,Popular,12,
104940,1403,338,Popular,13,
104941,1403,353,Popular,14,
104942,1403,328,Popular,15,
104943,1403,196,Popular,16,
104944,1403,353,Popular,17,
104945,1403,117,Popular,18,
104946,1403,314,Popular,19,
104947,1403,254,Popular,20,
104948,1403,197,Popular,21,
104949,1403,100,Popular,22,
104950,1403,209,Popular,23,
104951,1403,32,New Games,1,6
104952,1403,313,New Games,2,7
104953,1403,202,New Games,3,8
104954,1403,58,New Games,4,9
104955,1403,180,New Games,5,10
104956,1403,255,New Games,6,
104957,1403,60,New Games,7,
104958,1403,362,New Games,8,
104959,1403,39,New Games,9,
104960,1403,129,New Games,10,
104961,1403,308,New Games,11,
104962,1403,203,New Games,12,
104963,1403,344,Slots,1,11
104964,1403,251,Slots,2,12
104965,1403,63,Slots,3,13
104966,1403,71,Slots,4,14
104967,1403,80,Slots,5,15
104968,1403,343,Slots,6,
104969,1403,270,Slots,7,
104970,1403,47,Slots,8,
104971,1403,213,Slots,9,
104972,1403,11,Slots,10,
104973,1403,196,Slots,11,
104974,1403,128,Slots,12,
104975,1403,202,Slots,13,
104976,1403,352,Slots,14,
104977,1403,226,Slots,15,
104978,1403,163,Slots,16,
104979,1403,105,Slots,17,
104980,1403,8,Slots,18,
104981,1403,247,Slots,19,
104982,1403,201,Slots,20,
104983,1403,117,Slots,21,
104984,1403,380,Slots,22,
104985,1403,203,Slots,23,
104986,1403,125,Slots,24,
104987,1403,247,Slots,25,
104988,1403,27,Slots,26,
104989,1403,82,Slots,27,
104990,1403,92,Slots,28,
104991,1403,272,Slots,29,
104992,1403,138,Slots,30,
104993,1403,146,Live Casino,1,16
104994,1403,297,Live Casino,2,17
104995,1403,238,Live Casino,3,18
104996,1403,2,Live Casino,4,19
104997,1403,53,Jackpots,1,20
104998,1403,94,Jackpots,2,21
104999,1403,102,Jackpots,3,22
105000,1403,272,Jackpots,4,23
105001,1403,253,Jackpots,5,24
105002,1403,180,Jackpots,6,
105003,1403,195,Jackpots,7,
105004,1404,249,Popular,1,1
105005,1404,401,Popular,2,2
105006,1404,309,Popular,3,3
105007,1404,135,Popular,4,4
105008,1404,92,Popular,5,5
105009,1404,118,Popular,6,
105010,1404,257,Popular,7,
105011,1404,127,Popular,8,
105012,1404,390,Popular,9,
105013,1404,58,Popular,10,
105014,1404,363,Popular,11,
105015,1404,7,Popular,12,
105016,1404,114,Popular,13,
105017,1404,34,Popular,14,
105018,1404,392,Popular,15,
105019,1404,281,Popular,16,
105020,1404,239,Popular,17,
105021,1404,36,Popular,18,
105022,1404,55,New Games,1,6
105023,1404,118,New Games,2,7
105024,1404,256,New Games,3,8
105025,1404,350,New Games,4,9
105026,1404,115,New Games,5,10
105027,1404,294,New Games,6,
105028,1404,203,New Games,7,
105029,1404,371,New Games,8,
105030,1404,11,New Games,9,
105031,1404,25,New Games,10,
105032,1404,171,New Games,11,
105033,1404,291,New Games,12,
105034,1404,36,Slots,1,11
105035,1404,208,Slots,2,12
105036,1404,229,Slots,3,13
105037,1404,61,Slots,4,14
105038,1404,135,Slots,5,15
105039,1404,66,Slots,6,
105040,1404,335,Slots,7,
105041,1404,26,Slots,8,
105042,1404,179,Slots,9,
105043,1404,76,Slots,10,
105044,1404,290,Slots,11,
105045,1404,163,Slots,12,
105046,1404,382,Slots,13,
105047,1404,196,Slots,14,
105048,1404,162,Slots,15,
105049,1404,188,Slots,16,
105050,1404,145,Slots,17,
105051,1404,94,Slots,18,
105052,1404,272,Slots,19,
105053,1404,349,Slots,20,
105054,1404,286,Slots,21,
105055,1404,143,Slots,22,
105056,1404,164,Slots,23,
105057,1404,409,Slots,24,
105058,1404,331,Slots,25,
105059,1404,85,Slots,26,
105060,1404,217,Slots,27,
105061,1404,259,Live Casino,1,16
105062,1404,263,Live Casino,2,17
105063,1404,11,Live Casino,3,18
105064,1404,339,Live Casino,4,19
105065,1404,404,Live Casino,5,20
105066,1404,129,Jackpots,1,21
105067,1404,355,Jackpots,2,22
105068,1404,209,Jackpots,3,23
105069,1404,148,Jackpots,4,24
105070,1404,127,Jackpots,5,25
105071,1404,106,Jackpots,6,
105072,1404,392,Jackpots,7,
105073,1405,137,Popular,1,1
105074,1405,48,Popular,2,2
105075,1405,119,Popular,3,3
105076,1405,152,Popular,4,4
105077,1405,12,Popular,5,5
105078,1405,161,Popular,6,
105079,1405,132,Popular,7,
105080,1405,56,Popular,8,
105081,1405,166,Popular,9,
105082,1405,39,Popular,10,
105083,1405,244,Popular,11,
105084,1405,386,Popular,12,
105085,1405,307,Popular,13,
105086,1405,279,Popular,14,
105087,1405,382,Popular,15,
105088,1405,148,Popular,16,
105089,1405,14,Popular,17,
105090,1405,26,Popular,18,
105091,1405,216,Popular,19,
105092,1405,62,Popular,20,
105093,1405,343,New Games,1,6
105094,1405,288,New Games,2,7
105095,1405,253,New Games,3,8
105096,1405,145,New Games,4,9
105097,1405,313,New Games,5,10
105098,1405,277,New Games,6,
105099,1405,320,New Games,7,
105100,1405,307,New Games,8,
105101,1405,321,New Games,9,
105102,1405,382,New Games,10,
105103,1405,309,New Games,11,
105104,1405,39,New Games,12,
105105,1405,331,New Games,13,
105106,1405,308,New Games,14,
105107,1405,412,New Games,15,
105108,1405,227,Slots,1,11
105109,1405,196,Slots,2,12
105110,1405,52,Slots,3,13
105111,1405,337,Slots,4,14
105112,1405,280,Slots,5,15
105113,1405,193,Slots,6,
105114,1405,160,Slots,7,
105115,1405,376,Slots,8,
105116,1405,324,Slots,9,
105117,1405,248,Slots,10,
105118,1405,306,Slots,11,
105119,1405,202,Slots,12,
105120,1405,131,Slots,13,
105121,1405,216,Slots,14,
105122,1405,123,Slots,15,
105123,1405,348,Slots,16,
105124,1405,369,Slots,17,
105125,1405,352,Slots,18,
105126,1405,9,Slots,19,
105127,1405,308,Slots,20,
105128,1405,40,Slots,21,
105129,1405,230,Slots,22,
105130,1405,320,Slots,23,
105131,1405,59,Slots,24,
105132,1405,393,Slots,25,
105133,1405,307,Slots,26,
105134,1405,161,Slots,27,
105135,1405,287,Slots,28,
105136,1405,279,Slots,29,
105137,1405,357,Live Casino,1,16
105138,1405,293,Live Casino,2,17
105139,1405,218,Live Casino,3,18
105140,1405,172,Live Casino,4,19
105141,1405,147,Live Casino,5,20
105142,1405,28,Live Casino,6,
105143,1405,108,Live Casino,7,
105144,1405,369,Jackpots,1,21
105145,1405,291,Jackpots,2,22
105146,1405,137,Jackpots,3,23
105147,1405,163,Jackpots,4,24
105148,1405,331,Jackpots,5,25
105149,1405,244,Jackpots,6,
105150,1405,382,Jackpots,7,
105151,1405,7,Jackpots,8,
105152,1405,313,Jackpots,9,
105153,1406,270,Popular,1,1
105154,1406,162,Popular,2,2
105155,1406,288,Popular,3,3
105156,1406,396,Popular,4,4
105157,1406,216,Popular,5,5
105158,1406,301,Popular,6,
105159,1406,295,Popular,7,
105160,1406,184,Popular,8,
105161,1406,154,Popular,9,
105162,1406,323,Popular,10,
105163,1406,343,Popular,11,
105164,1406,410,Popular,12,
105165,1406,344,Popular,13,
105166,1406,73,Popular,14,
105167,1406,308,Popular,15,
105168,1406,296,Popular,16,
105169,1406,392,Popular,17,
105170,1406,255,New Games,1,6
105171,1406,343,New Games,2,7
105172,1406,253,New Games,3,8
105173,1406,354,New Games,4,9
105174,1406,308,New Games,5,10
105175,1406,277,New Games,6,
105176,1406,321,New Games,7,
105177,1406,411,New Games,8,
105178,1406,276,New Games,9,
105179,1406,254,New Games,10,
105180,1406,203,New Games,11,
105181,1406,39,New Games,12,
105182,1406,136,Slots,1,11
105183,1406,342,Slots,2,12
105184,1406,282,Slots,3,13
105185,1406,40,Slots,4,14
105186,1406,236,Slots,5,15
105187,1406,215,Slots,6,
105188,1406,191,Slots,7,
105189,1406,209,Slots,8,
105190,1406,14,Slots,9,
105191,1406,287,Slots,10,
105192,1406,132,Slots,11,
105193,1406,378,Slots,12,
105194,1406,185,Slots,13,
105195,1406,9,Slots,14,
105196,1406,409,Slots,15,
105197,1406,250,Slots,16,
105198,1406,152,Slots,17,
105199,1406,379,Slots,18,
105200,1406,173,Slots,19,
105201,1406,188,Slots,20,
105202,1406,358,Slots,21,
105203,1406,135,Slots,22,
105204,1406,177,Slots,23,
105205,1406,396,Slots,24,
105206,1406,273,Slots,25,
105207,1406,154,Slots,26,
105208,1406,86,Slots,27,
105209,1406,67,Slots,28,
105210,1406,306,Slots,29,
105211,1406,186,Live Casino,1,16
105212,1406,108,Live Casino,2,17
105213,1406,109,Live Casino,3,18
105214,1406,61,Live Casino,4,19
105215,1406,300,Live Casino,5,20
105216,1406,403,Live Casino,6,
105217,1406,407,Live Casino,7,
105218,1406,402,Live Casino,8,
105219,1406,294,Jackpots,1,21
105220,1406,91,Jackpots,2,22
105221,1406,273,Jackpots,3,23
105222,1406,392,Jackpots,4,24
105223,1406,229,Jackpots,5,25
105224,1406,17,Jackpots,6,
105225,1406,1,Jackpots,7,
105226,1407,201,Popular,1,1
105227,1407,261,Popular,2,2
105228,1407,236,Popular,3,3
105229,1407,52,Popular,4,4
105230,1407,386,Popular,5,5
105231,1407,192,Popular,6,
105232,1407,35,Popular,7,
105233,1407,96,Popular,8,
105234,1407,207,Popular,9,
105235,1407,18,Popular,10,
105236,1407,213,Popular,11,
105237,1407,358,Popular,12,
105238,1407,320,Popular,13,
105239,1407,273,Popular,14,
105240,1407,190,Popular,15,
105241,1407,313,Popular,16,
105242,1407,324,Popular,17,
105243,1407,244,Popular,18,
105244,1407,139,Popular,19,
105245,1407,131,Popular,20,
105246,1407,145,Popular,21,
105247,1407,350,New Games,1,6
105248,1407,271,New Games,2,7
105249,1407,90,New Games,3,8
105250,1407,58,New Games,4,9
105251,1407,308,New Games,5,10
105252,1407,307,New Games,6,
105253,1407,354,New Games,7,
105254,1407,305,New Games,8,
105255,1407,19,New Games,9,
105256,1407,321,New Games,10,
105257,1407,180,New Games,11,
105258,1407,36,New Games,12,
105259,1407,253,New Games,13,
105260,1407,276,New Games,14,
105261,1407,343,New Games,15,
105262,1407,313,New Games,16,
105263,1407,408,Slots,1,11
105264,1407,188,Slots,2,12
105265,1407,272,Slots,3,13
105266,1407,122,Slots,4,14
105267,1407,336,Slots,5,15
105268,1407,151,Slots,6,
105269,1407,67,Slots,7,
105270,1407,350,Slots,8,
105271,1407,12,Slots,9,
105272,1407,388,Slots,10,
105273,1407,42,Slots,11,
105274,1407,351,Slots,12,
105275,1407,399,Slots,13,
105276,1407,116,Slots,14,
105277,1407,276,Slots,15,
105278,1407,307,Slots,16,
105279,1407,390,Slots,17,
105280,1407,48,Slots,18,
105281,1407,3,Slots,19,
105282,1407,282,Slots,20,
105283,1407,316,Slots,21,
105284,1407,387,Slots,22,
105285,1407,215,Slots,23,
105286,1407,249,Slots,24,
105287,1407,105,Slots,25,
105288,1407,22,Slots,26,
105289,1407,287,Slots,27,
105290,1407,17,Slots,28,
105291,1407,354,Slots,29,
105292,1407,50,Slots,30,
105293,1407,244,Slots,31,
105294,1407,320,Slots,32,
105295,1407,135,Slots,33,
105296,1407,109,Live Casino,1,16
105297,1407,405,Live Casino,2,17
105298,1407,218,Live Casino,3,18
105299,1407,108,Live Casino,4,19
105300,1407,61,Live Casino,5,20
105301,1407,404,Live Casino,6,
105302,1407,270,Jackpots,1,21
105303,1407,166,Jackpots,2,22
105304,1407,116,Jackpots,3,23
105305,1407,327,Jackpots,4,24
105306,1407,162,Jackpots,5,25
105307,1407,301,Jackpots,6,
105308,1407,178,Jackpots,7,
105309,1407,318,Jackpots,8,
105310,1407,261,Jackpots,9,
105311,1408,60,Popular,1,1
105312,1408,78,Popular,2,2
105313,1408,337,Popular,3,3
105314,1408,313,Popular,4,4
105315,1408,64,Popular,5,5
105316,1408,272,Popular,6,
105317,1408,386,Popular,7,
105318,1408,296,Popular,8,
105319,1408,352,Popular,9,
105320,1408,308,Popular,10,
105321,1408,17,Popular,11,
105322,1408,76,Popular,12,
105323,1408,376,Popular,13,
105324,1408,372,Popular,14,
105325,1408,13,Popular,15,
105326,1408,6,Popular,16,
105327,1408,355,Popular,17,
105328,1408,224,Popular,18,
105329,1408,335,Popular,19,
105330,1408,358,Popular,20,
105331,1408,321,New Games,1,6
105332,1408,255,New Games,2,7
105333,1408,253,New Games,3,8
105334,1408,180,New Games,4,9
105335,1408,308,New Games,5,10
105336,1408,156,New Games,6,
105337,1408,277,New Games,7,
105338,1408,60,New Games,8,
105339,1408,307,New Games,9,
105340,1408,305,New Games,10,
105341,1408,39,New Games,11,
105342,1408,203,New Games,12,
105343,1408,271,New Games,13,
105344,1408,382,New Games,14,
105345,1408,105,New Games,15,
105346,1408,276,New Games,16,
105347,1408,354,New Games,17,
105348,1408,58,New Games,18,
105349,1408,116,Slots,1,11
105350,1408,290,Slots,2,12
105351,1408,334,Slots,3,13
105352,1408,42,Slots,4,14
105353,1408,308,Slots,5,15
105354,1408,106,Slots,6,
105355,1408,352,Slots,7,
105356,1408,398,Slots,8,
105357,1408,376,Slots,9,
105358,1408,158,Slots,10,
105359,1408,344,Slots,11,
105360,1408,235,Slots,12,
105361,1408,244,Slots,13,
105362,1408,27,Slots,14,
105363,1408,393,Slots,15,
105364,1408,56,Slots,16,
105365,1408,283,Slots,17,
105366,1408,382,Slots,18,
105367,1408,115,Slots,19,
105368,1408,59,Slots,20,
105369,1408,217,Slots,21,
105370,1408,145,Slots,22,
105371,1408,119,Slots,23,
105372,1408,191,Slots,24,
105373,1408,389,Slots,25,
105374,1408,286,Slots,26,
105375,1408,410,Slots,27,
105376,1408,39,Slots,28,
105377,1408,355,Slots,29,
105378,1408,406,Live Casino,1,16
105379,1408,368,Live Casino,2,17
105380,1408,340,Live Casino,3,18
105381,1408,300,Live Casino,4,19
105382,1408,367,Live Casino,5,20
105383,1408,311,Live Casino,6,
105384,1408,172,Live Casino,7,
105385,1408,293,Live Casino,8,
105386,1408,81,Jackpots,1,21
105387,1408,279,Jackpots,2,22
105388,1408,359,Jackpots,3,23
105389,1408,272,Jackpots,4,24
105390,1408,329,Jackpots,5,25
105391,1408,382,Jackpots,6,
105392,1408,344,Jackpots,7,
105393,1408,12,Jackpots,8,
105394,1408,113,Jackpots,9,
105395,1408,358,Jackpots,10,
105396,1408,386,Jackpots,11,
105397,1408,392,Jackpots,12,
105398,1409,79,Popular,1,1
105399,1409,136,Popular,2,2
105400,1409,304,Popular,3,3
105401,1409,283,Popular,4,4
105402,1409,121,Popular,5,5
105403,1409,34,Popular,6,
105404,1409,169,Popular,7,
105405,1409,161,Popular,8,
105406,1409,82,Popular,9,
105407,1409,331,Popular,10,
105408,1409,53,Popular,11,
105409,1409,14,Popular,12,
105410,1409,382,Popular,13,
105411,1409,92,Popular,14,
105412,1409,335,Popular,15,
105413,1409,86,Popular,16,
105414,1409,284,Popular,17,
105415,1409,324,Popular,18,
105416,1409,236,Popular,19,
105417,1409,304,New Games,1,6
105418,1409,305,New Games,2,7
105419,1409,382,New Games,3,8
105420,1409,347,New Games,4,9
105421,1409,19,New Games,5,10
105422,1409,362,New Games,6,
105423,1409,36,New Games,7,
105424,1409,277,New Games,8,
105425,1409,412,New Games,9,
105426,1409,145,New Games,10,
105427,1409,105,New Games,11,
105428,1409,354,New Games,12,
105429,1409,39,New Games,13,
105430,1409,308,New Games,14,
105431,1409,113,New Games,15,
105432,1409,335,Slots,1,11
105433,1409,412,Slots,2,12
105434,1409,375,Slots,3,13
105435,1409,196,Slots,4,14
105436,1409,294,Slots,5,15
105437,1409,306,Slots,6,
105438,1409,62,Slots,7,
105439,1409,102,Slots,8,
105440,1409,97,Slots,9,
105441,1409,112,Slots,10,
105442,1409,119,Slots,11,
105443,1409,321,Slots,12,
105444,1409,42,Slots,13,
105445,1409,249,Slots,14,
105446,1409,111,Slots,15,
105447,1409,169,Slots,16,
105448,1409,382,Slots,17,
105449,1409,224,Slots,18,
105450,1409,257,Slots,19,
105451,1409,260,Slots,20,
105452,1409,408,Slots,21,
105453,1409,217,Slots,22,
105454,1409,82,Slots,23,
105455,1409,12,Slots,24,
105456,1409,116,Slots,25,
105457,1409,178,Slots,26,
105458,1409,173,Slots,27,
105459,1409,314,Slots,28,
105460,1409,80,Slots,29,
105461,1409,166,Slots,30,
105462,1409,188,Slots,31,
105463,1409,154,Slots,32,
105464,1409,236,Slots,33,
105465,1409,339,Live Casino,1,16
105466,1409,407,Live Casino,2,17
105467,1409,147,Live Casino,3,18
105468,1409,23,Live Casino,4,19
105469,1409,340,Live Casino,5,20
105470,1409,109,Live Casino,6,
105471,1409,121,Jackpots,1,21
105472,1409,112,Jackpots,2,22
105473,1409,39,Jackpots,3,23
105474,1409,245,Jackpots,4,24
105475,1409,185,Jackpots,5,25
105476,1409,49,Jackpots,6,
105477,1409,236,Jackpots,7,
105478,1409,358,Jackpots,8,
105479,1409,86,Jackpots,9,
105480,1409,277,Jackpots,10,
105481,1409,166,Jackpots,11,
105482,1409,76,Jackpots,12,
105483,1409,224,Jackpots,13,
105484,1411,277,Popular,1,1
105485,1411,194,Popular,2,2
105486,1411,216,Popular,3,3
105487,1411,122,Popular,4,4
105488,1411,75,Popular,5,5
105489,1411,278,Popular,6,
105490,1411,281,Popular,7,
105491,1411,31,Popular,8,
105492,1411,176,Popular,9,
105493,1411,381,Popular,10,
105494,1411,261,Popular,11,
105495,1411,240,Popular,12,
105496,1411,130,Popular,13,
105497,1411,256,Popular,14,
105498,1411,164,Popular,15,
105499,1411,124,Popular,16,
105500,1411,7,Popular,17,
105501,1411,290,Popular,18,
105502,1411,3,Popular,19,
105503,1411,294,Popular,20,
105504,1411,112,Popular,21,
105505,1411,223,Popular,22,
105506,1411,320,New Games,1,6
105507,1411,253,New Games,2,7
105508,1411,115,New Games,3,8
105509,1411,139,New Games,4,9
105510,1411,313,New Games,5,10
105511,1411,305,New Games,6,
105512,1411,277,New Games,7,
105513,1411,116,New Games,8,
105514,1411,412,New Games,9,
105515,1411,118,New Games,10,
105516,1411,58,New Games,11,
105517,1411,200,New Games,12,
105518,1411,133,New Games,13,
105519,1411,206,New Games,14,
105520,1411,32,New Games,15,
105521,1411,145,New Games,16,
105522,1411,203,New Games,17,
105523,1411,294,New Games,18,
105524,1411,79,Slots,1,11
105525,1411,193,Slots,2,12
105526,1411,178,Slots,3,13
105527,1411,223,Slots,4,14
105528,1411,142,Slots,5,15
105529,1411,139,Slots,6,
105530,1411,60,Slots,7,
105531,1411,328,Slots,8,
105532,1411,32,Slots,9,
105533,1411,78,Slots,10,
105534,1411,145,Slots,11,
105535,1411,34,Slots,12,
105536,1411,31,Slots,13,
105537,1411,285,Slots,14,
105538,1411,231,Slots,15,
105539,1411,130,Slots,16,
105540,1411,330,Slots,17,
105541,1411,129,Slots,18,
105542,1411,399,Slots,19,
105543,1411,333,Slots,20,
105544,1411,133,Slots,21,
105545,1411,35,Slots,22,
105546,1411,230,Slots,23,
105547,1411,14,Slots,24,
105548,1411,164,Slots,25,
105549,1411,160,Slots,26,
105550,1411,358,Slots,27,
105551,1411,136,Slots,28,
105552,1411,340,Live Casino,1,16
